cohort,skill_id,skill_dirname,skill_name,author,stars,updated_at,github_url,skill_url,file_count,dir_count,max_depth,total_bytes,local_content_path,has_skill_md,skill_md_relpath,skill_md_lines,skill_md_words,heading_count,code_fence_count,ordered_list_count,bullet_list_count,step_signal_count,example_signal_count,boundary_signal_count,placeholder_count,version_mention_count,license_mention_count,has_scripts,has_templates,has_docs,has_config,has_license_file,taxonomy_labels,security_positive_score,security_risk_score,has_security_risk_signal
popular,affaan-m-everything-claude-code-docs-zh-tw-skills-security-review-skill-md,affaan-m-everything-claude-code-docs-zh-tw-skills-security-review-skill-md,security-review,affaan-m,43586,1769670389,https://github.com/affaan-m/everything-claude-code/tree/main/docs/zh-TW/skills/security-review,https://skillsmp.com/skills/affaan-m-everything-claude-code-docs-zh-tw-skills-security-review-skill-md,2,0,1,21088,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/affaan-m-everything-claude-code-docs-zh-tw-skills-security-review-skill-md/content,True,SKILL.md,494,1077,54,44,0,71,2,1,2,4,0,0,False,False,False,False,False,coding_dev;security;workflow_automation,14,18,True
popular,affaan-m-everything-claude-code-docs-zh-cn-skills-django-security-skill-md,affaan-m-everything-claude-code-docs-zh-cn-skills-django-security-skill-md,django-security,affaan-m,43586,1770299874,https://github.com/affaan-m/everything-claude-code/tree/main/docs/zh-CN/skills/django-security,https://skillsmp.com/skills/affaan-m-everything-claude-code-docs-zh-cn-skills-django-security-skill-md,1,0,1,15562,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/affaan-m-everything-claude-code-docs-zh-cn-skills-django-security-skill-md/content,True,SKILL.md,592,1496,82,42,0,5,2,6,5,6,0,0,False,False,False,False,False,coding_dev;data_ml_ai;security;product_design,6,18,True
random,ndhananj-codex-agent-setup-docs-zh-cn-skills-django-security-skill-md,ndhananj-codex-agent-setup-docs-zh-cn-skills-django-security-skill-md,django-security,ndhananj,0,1770485530,https://github.com/ndhananj/codex-agent-setup/tree/main/docs/zh-CN/skills/django-security,https://skillsmp.com/skills/ndhananj-codex-agent-setup-docs-zh-cn-skills-django-security-skill-md,1,0,1,15561,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ndhananj-codex-agent-setup-docs-zh-cn-skills-django-security-skill-md/content,True,SKILL.md,592,1496,82,42,0,5,2,6,5,6,0,0,False,False,False,False,False,coding_dev;data_ml_ai;security;product_design,6,18,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-pyvene-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-pyvene-skill-md,pyvene-interventions,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/mechanistic-interpretability-pyvene,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-pyvene-skill-md,4,1,2,34231,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-pyvene-skill-md/content,True,SKILL.md,473,1449,66,28,0,32,9,0,0,1,8,1,False,True,True,False,False,coding_dev;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,18,True
random,farmanlab-ai-agent-orchestra-agents-skills-converting-figma-to-html-skill-md,farmanlab-ai-agent-orchestra-agents-skills-converting-figma-to-html-skill-md,converting-figma-to-html,farmanlab,1,1768470121,https://github.com/farmanlab/ai_agent_orchestra/tree/main/.agents/skills/converting-figma-to-html,https://skillsmp.com/skills/farmanlab-ai-agent-orchestra-agents-skills-converting-figma-to-html-skill-md,11,3,2,146366,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/farmanlab-ai-agent-orchestra-agents-skills-converting-figma-to-html-skill-md/content,True,SKILL.md,529,1508,38,30,27,69,12,0,0,15,0,0,True,False,True,False,False,coding_dev;research_analysis;workflow_automation;product_design;integration_tools,0,18,True
popular,davila7-claude-code-templates-cli-tool-components-skills-development-linux-shell-scripting-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-linux-shell-scripting-skill-md,linux-production-shell-scripts,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/linux-shell-scripting,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-linux-shell-scripting-skill-md,1,0,1,12417,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-linux-shell-scripting-skill-md/content,True,SKILL.md,504,1592,46,52,4,11,12,1,1,0,3,0,False,True,False,False,False,security;documentation_writing;research_analysis;workflow_automation;integration_tools,3,17,True
popular,davila7-claude-code-templates-cli-tool-components-skills-development-core-components-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-core-components-skill-md,core-components,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/core-components,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-core-components-skill-md,1,0,1,4793,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-core-components-skill-md/content,True,SKILL.md,264,518,20,28,0,3,0,0,1,11,0,0,False,True,False,False,False,coding_dev;documentation_writing;product_design;integration_tools,1,17,True
popular,davila7-claude-code-templates-cli-tool-components-skills-development-design-system-starter-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-design-system-starter-skill-md,design-system-starter,davila7,20041,1769302602,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/design-system-starter,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-design-system-starter-skill-md,6,3,2,72915,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-design-system-starter-skill-md/content,True,SKILL.md,603,1724,41,38,5,81,1,16,1,24,22,1,False,True,True,True,False,coding_dev;documentation_writing;workflow_automation;product_design,0,17,True
random,rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md,rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md,k8s-security,rohitg00,814,1769774248,https://github.com/rohitg00/kubectl-mcp-server/tree/main/kubernetes-skills/claude/k8s-security,https://skillsmp.com/skills/rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md,3,1,2,15023,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md/content,True,SKILL.md,192,437,24,26,8,11,1,1,1,0,2,1,True,False,False,False,False,devops_infra;security;workflow_automation;integration_tools,15,16,True
random,zerobearing2-rails-ai-skills-project-setup-skill-md,zerobearing2-rails-ai-skills-project-setup-skill-md,rails-aiproject-setup,zerobearing2,23,1764449328,https://github.com/zerobearing2/rails-ai/tree/master/skills/project-setup,https://skillsmp.com/skills/zerobearing2-rails-ai-skills-project-setup-skill-md,1,0,1,37329,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/zerobearing2-rails-ai-skills-project-setup-skill-md/content,True,SKILL.md,1430,4338,146,138,8,129,13,43,9,2,0,0,False,False,False,False,False,coding_dev;devops_infra;security;workflow_automation,15,16,True
popular,calcom-cal-com-agents-skills-calcom-api-skill-md,calcom-cal-com-agents-skills-calcom-api-skill-md,calcom-api,calcom,40127,1770124481,https://github.com/calcom/cal.com/tree/main/agents/skills/calcom-api,https://skillsmp.com/skills/calcom-cal-com-agents-skills-calcom-api-skill-md,8,1,2,56465,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/calcom-cal-com-agents-skills-calcom-api-skill-md/content,True,SKILL.md,139,631,13,10,5,2,0,1,0,2,0,0,False,False,True,False,False,coding_dev;security;documentation_writing;workflow_automation;integration_tools,2,16,True
random,cesaregarza-splatnlp-claude-skills-mechinterp-overview-skill-md,cesaregarza-splatnlp-claude-skills-mechinterp-overview-skill-md,mechinterp-overview,cesaregarza,1,1767950647,https://github.com/cesaregarza/SplatNLP/tree/main/.claude/skills/mechinterp-overview,https://skillsmp.com/skills/cesaregarza-splatnlp-claude-skills-mechinterp-overview-skill-md,1,0,1,15168,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/cesaregarza-splatnlp-claude-skills-mechinterp-overview-skill-md/content,True,SKILL.md,402,1976,54,14,25,51,6,22,6,1,23,0,False,False,False,False,False,data_ml_ai;documentation_writing;research_analysis,2,16,True
random,openclaw-skills-skills-louis-br-discord-watcher-skill-md,openclaw-skills-skills-louis-br-discord-watcher-skill-md,discord-watcher,openclaw,834,1770084181,https://github.com/openclaw/skills/tree/main/skills/louis-br/discord-watcher,https://skillsmp.com/skills/openclaw-skills-skills-louis-br-discord-watcher-skill-md,5,0,1,6130,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openclaw-skills-skills-louis-br-discord-watcher-skill-md/content,True,SKILL.md,96,453,7,14,8,6,0,0,1,0,0,0,True,False,False,True,False,security;documentation_writing;research_analysis;workflow_automation;integration_tools,1,16,True
random,ldaehi0205-claude-post-demo-claude-skills-review-code-skill-md,ldaehi0205-claude-post-demo-claude-skills-review-code-skill-md,review-code,ldaehi0205,0,1770174738,https://github.com/ldaehi0205/claude-post-demo/tree/main/.claude/skills/review-code,https://skillsmp.com/skills/ldaehi0205-claude-post-demo-claude-skills-review-code-skill-md,1,0,1,3915,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ldaehi0205-claude-post-demo-claude-skills-review-code-skill-md/content,True,SKILL.md,116,367,18,6,0,32,2,0,0,0,0,0,False,False,False,False,False,coding_dev;security;product_design,0,16,True
random,supercorks-agent-skills-slack-reader-skill-md,supercorks-agent-skills-slack-reader-skill-md,slack-reader,SuperCorks,0,1770646097,https://github.com/SuperCorks/agent-skills/tree/main/slack-reader,https://skillsmp.com/skills/supercorks-agent-skills-slack-reader-skill-md,2313,127,8,8747365,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/supercorks-agent-skills-slack-reader-skill-md/content,True,SKILL.md,266,1027,26,18,15,35,0,2,1,0,0,0,True,False,False,True,True,coding_dev;security;workflow_automation;integration_tools,0,16,True
popular,langfuse-langfuse-claude-skills-add-model-price-skill-md,langfuse-langfuse-claude-skills-add-model-price-skill-md,add-model-price,langfuse,21753,1770647043,https://github.com/langfuse/langfuse/tree/main/.claude/skills/add-model-price,https://skillsmp.com/skills/langfuse-langfuse-claude-skills-add-model-price-skill-md,1,0,1,13793,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/langfuse-langfuse-claude-skills-add-model-price-skill-md/content,True,SKILL.md,507,1676,43,42,14,30,12,6,2,1,11,0,False,False,False,False,False,coding_dev;devops_infra;data_ml_ai;documentation_writing,2,15,True
random,openclaw-skills-skills-jackparnell-thecolony-heartbeat-skill-md,openclaw-skills-skills-jackparnell-thecolony-heartbeat-skill-md,thecolony-heartbeat,openclaw,834,1770001613,https://github.com/openclaw/skills/tree/main/skills/jackparnell/thecolony-heartbeat,https://skillsmp.com/skills/openclaw-skills-skills-jackparnell-thecolony-heartbeat-skill-md,2,0,1,6588,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openclaw-skills-skills-jackparnell-thecolony-heartbeat-skill-md/content,True,SKILL.md,191,886,16,24,0,25,8,0,4,14,0,0,False,False,False,True,False,coding_dev;documentation_writing;research_analysis;workflow_automation,2,15,True
random,omermachluf-vscode-copilot-chat-github-skills-copilot-tool-design-skill-md,omermachluf-vscode-copilot-chat-github-skills-copilot-tool-design-skill-md,copilot-tool-design,OmerMachluf,0,1767120281,https://github.com/OmerMachluf/vscode-copilot-chat/tree/main/.github/skills/copilot-tool-design,https://skillsmp.com/skills/omermachluf-vscode-copilot-chat-github-skills-copilot-tool-design-skill-md,1,0,1,12260,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/omermachluf-vscode-copilot-chat-github-skills-copilot-tool-design-skill-md/content,True,SKILL.md,492,1248,19,24,10,13,0,1,0,7,0,0,False,False,False,False,False,coding_dev;data_ml_ai;security;workflow_automation,1,15,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-llava-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-llava-skill-md,llava,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/multimodal-llava,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-llava-skill-md,2,1,2,12571,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-llava-skill-md/content,True,SKILL.md,304,977,47,30,14,23,1,0,0,0,23,3,False,True,True,False,False,coding_dev;data_ml_ai;documentation_writing;research_analysis;product_design;integration_tools,0,15,True
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-safety-alignment-llamaguard-skill-md,davila7-claude-code-templates-cli-tool-components-skills-ai-research-safety-alignment-llamaguard-skill-md,llamaguard,davila7,20041,1767882269,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/ai-research/safety-alignment-llamaguard,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-ai-research-safety-alignment-llamaguard-skill-md,1,0,1,9204,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-ai-research-safety-alignment-llamaguard-skill-md/content,True,SKILL.md,337,1080,37,26,0,38,0,2,0,3,7,2,False,True,False,False,False,coding_dev;devops_infra;data_ml_ai;research_analysis;workflow_automation;integration_tools,0,15,True
popular,wshobson-agents-plugins-payment-processing-skills-paypal-integration-skill-md,wshobson-agents-plugins-payment-processing-skills-paypal-integration-skill-md,paypal-integration,wshobson,28328,1768860423,https://github.com/wshobson/agents/tree/main/plugins/payment-processing/skills/paypal-integration,https://skillsmp.com/skills/wshobson-agents-plugins-payment-processing-skills-paypal-integration-skill-md,1,0,1,13566,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/wshobson-agents-plugins-payment-processing-skills-paypal-integration-skill-md/content,True,SKILL.md,478,1320,47,16,7,36,4,0,2,25,3,0,False,False,False,False,False,coding_dev;security;workflow_automation;product_design;integration_tools,0,15,True
popular,affaan-m-everything-claude-code-docs-zh-cn-skills-security-review-skill-md,affaan-m-everything-claude-code-docs-zh-cn-skills-security-review-skill-md,security-review,affaan-m,43586,1770299874,https://github.com/affaan-m/everything-claude-code/tree/main/docs/zh-CN/skills/security-review,https://skillsmp.com/skills/affaan-m-everything-claude-code-docs-zh-cn-skills-security-review-skill-md,2,0,1,21766,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/affaan-m-everything-claude-code-docs-zh-cn-skills-security-review-skill-md/content,True,SKILL.md,526,1136,54,44,0,71,3,1,2,4,0,0,False,False,False,False,False,coding_dev;security;workflow_automation,13,14,True
random,openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,cognitive-memory,openclaw,834,1770224563,https://github.com/openclaw/skills/tree/main/skills/icemilo414/cognitive-memory,https://skillsmp.com/skills/openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,27,4,3,175387,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openclaw-skills-skills-icemilo414-cognitive-memory-skill-md/content,True,SKILL.md,319,1208,28,18,15,40,8,1,6,0,16,0,True,True,True,True,False,coding_dev;data_ml_ai;security;documentation_writing;workflow_automation,9,14,True
